"Rows from: systek_raw_rows","id","company_key","name","domain","clean_domain","orgnr","proff_url","profit_before_tax","turnover","industry","company_size","location","created_at","updated_at"
,,"glamox.com","GLAMOX AS","https://www.glamox.com/","glamox.com","912007782","https://www.proff.no/selskap/glamox-as/-/-/912007782","NOK 250 545 (2024) (Beløp i 1000 NOK)","NOK 2 312 154 (2024) (Beløp i 1000 NOK)","Belysning og belysningsarmaturer","492","Borgundfjordvegen 116, 6017 Ålesund","2025-12-29 09:39:58.199+00",
,,"as.kommune.no","Ås kommune","as.kommune.no","as.kommune.no","964 948 798","https://www.proff.no/selskap/%C3%A5s-kommune/%C3%A5s/offentlig-administrasjon/IFYI79A10JX","No data","No data","Generell offentlig administrasjon","2703","Ås","2026-01-07 09:39:58.972+00",
,,"questback.com","Questback","https://www.questback.com/","questback.com","981547632","https://www.proff.no/selskap/questback-as/oslo/dataprogramvare-og-utvikling/IG8DZ00009O","NOK -28,088,000 (2024)","NOK 87,476,000 (2024)","Dataprogramvare og -utvikling","19","Bogstadveien 54, 0366 Oslo","2026-01-06 09:39:58.434+00",
,,"innlandetfylke.no","Innlandet fylkeskommune, Tannhelse","innlandetfylke.no","innlandetfylke.no","974 642 069","https://www.proff.no/selskap/innlandet-fylkeskommune-kompetanse-og-tannhelse/hamar/offentlig-administrasjon/IG49YMT10JX-1","No data","No data","Offentlig administrasjon tilknyttet helsestell, undervisning, kultur og annen sosial virksomhet","3777","Parkgata 64, 2317 Hamar","2026-01-06 09:39:58.434+00",
,,"fjellvann.no","Fjellvann AS","https://fjellvann.no","fjellvann.no","916391838","https://www.proff.no/selskap/fjellvann-as/oslo/bedriftsr%C3%A5dgivning/IF5LGGU043Z","NOK 679,000 (2024)","NOK 7,245,000 (2024)","Bedriftsrådgivning og annen administrativ rådgivning","5","Prinsens gate 22, 0157 Oslo","2026-01-07 09:39:58.972+00",
,,"power.no","POWER Strømmen","http://www.power.no","power.no","","","","","","0","Støperiveien 5, 2010 Strømmen","2026-01-07 09:39:58.972+00",
,,"rikstoto.no","Norsk Rikstoto","http://www.rikstoto.no","rikstoto.no","956 444 586","https://www.proff.no/selskap/norsk-rikstoto/oslo/lotteri-og-spillvirksomhet/IFTFXD600ZC","NOK 493.718M (2024)","NOK 3210.253M (2024)","Lotteri- og spillvirksomhet","90","Refstadveien 25, 0589 Oslo","2026-01-06 09:39:58.434+00",
,,"vestfoldvann.no","Vestfold Vann IKS","https://vestfoldvann.no/","vestfoldvann.no","962351409","https://www.proff.no/selskap/vestfold-vann-iks/larvik/vann-og-kloakk/IFWYJ3L10LD","NOK -13 385 (figures in 1,000 NOK; 2024)","NOK 154 585 (figures in 1,000 NOK; 2024)","Uttak fra kilde, rensing og distribusjon av vann","38","Hedrumveien 127, 3270 Larvik","2026-01-05 09:39:58.313+00",
,,"fraktal.no","Fraktal Norge AS","https://fraktal.no/","fraktal.no","914 221 110","https://www.proff.no/selskap/fraktal-norge-as/sandnes/it-konsulenter-og-r%C3%A5dgivning/IF4AXIU03DC","NOK 7,995,000 (2024)","NOK 76,157,000 (2024)","IT-konsulenter og rådgivning, Konsulenter","55","Stokkamyrveien 13, 4313 Sandnes","2026-01-06 09:39:58.434+00",
,,"nordics.co","Nordics Co AS","https://nordics.co","nordics.co","","","","","","0","3125 Tønsberg","2026-01-07 09:39:58.972+00",
,,"lovisenbergomsorg.no","Lovisenberg Omsorg AS","lovisenbergomsorg.no","lovisenbergomsorg.no","984328923","https://www.proff.no/selskap/lovisenberg-omsorg-as/oslo/sykehjem/IGA1L2301N6","NOK −25 418 (Beløp i 1000 NOK) (2024)","NOK 886 281 (Beløp i 1000 NOK) (2024)","Sykehjem, Pleie- og omsorgstjenester, Aktiviteter/events og mat, Catering","2159","Lovisenberggata 7B, 0456 Oslo","2026-01-06 09:39:58.434+00",
,,"scansense.com","ScanSense AS er et ledende høyteknologiselskap som utvikler og produserer sensorer innen områdene offshore og maritim.","https://scansense.com/","scansense.com","985 573 905","https://www.proff.no/selskap/scansense-as/%C3%A5sg%C3%A5rdstrand/elektronikkproduksjon-og-utstyr/IGAS9OX10N0","No data","No data","Produksjon av måle-, kontroll- og navigasjonsinstrumenter","40","Åsgårdstrandsveien 359, 3179 Åsgårdstrand","2026-01-07 09:39:58.972+00",
,,"evhub.no","EV HUB AS","https://www.evhub.no","evhub.no","922 694 257","https://www.proff.no/selskap/ev-hub-as/oslo/tekniske-konsulenter/IF9CJG101OU","NOK -6,763,000 (2024)","NOK 13,529,000 (2024)","Tekniske konsulenter, Konsulenter","17","Strømsveien 179, 0664 Oslo","2026-01-06 09:39:58.434+00",
,,"munu.cloud","Munu","http://www.munu.cloud","munu.cloud","925 095 435","https://www.proff.no/selskap/munu-as/stavanger/it-konsulenter-og-r%C3%A5dgivning/IFAS07F03DC","NOK -1 819 (2024)","NOK 108 973 (2024)","IT-konsulenter og rådgivning","78","Sannergata 2, 0557 Oslo","2026-01-02 09:39:58.182+00",
,,"felleskjopet.no","Felleskjøpet Agri SA","http://www.felleskjopet.no","felleskjopet.no","911 608 103","https://www.proff.no/selskap/felleskj%C3%B8pet-agri-sa/lillestr%C3%B8m/f%C3%B4r/IF2QXBB00FB-1","NOK 23,615,000 (2024)","NOK 14,799,766,000 (2024)","Engroshandel med korn, råtobakk, såvarer og fôrvarer, Tjenester tilknyttet planteproduksjon, Produksjon av fôrvarer for husdyr i landbruk","2714","Depotgata 22, 2000 Lillestrøm","2026-01-06 09:39:58.434+00",
,,"ineos.no","INEOS","www.ineos.no","ineos.no","931 713 671","https://www.proff.no/selskap/ineos-ep-norge-as/stathelle/olje-og-gass/IFEPUVB0VFQ","NOK 92,479,000 (2024)","NOK 2,000 (2024)","Olje og gass","0","Stathelle","2026-01-03 09:39:58.32+00",
,,"fargerike.no","Fargerike Nordås","https://www.fargerike.no/","fargerike.no","","","","","","0","Nordåsdalen 21, 5235 Rådal","2026-01-06 09:39:58.434+00",
,,"nsf.no","Norsk Sykepleierforbund","https://www.nsf.no/","nsf.no","","","","","","0","Tollbugata 22, 0106 Oslo","2026-01-06 09:39:58.434+00",
,,"visma.no","Visma Enterprise AS","https://www.visma.no/selskaper/visma-enterprise","visma.no","982 410 339","https://www.proff.no/selskap/visma-enterprise-as/oslo/dataprogramvare-og-utvikling/IG8WGO3009O","NOK 312 126 (2024) (Belf8p i 1000)","NOK 1 032 787 (2024) (Belf8p i 1000)","Dataprogramvare og -utvikling, Bedriftsre5dgivning","380","Karenslyst Allé 56, 0277 Oslo","2025-12-30 09:39:58.05+00",
,,"odal-sparebank.no","Odal Sparebank","www.odal-sparebank.no","odal-sparebank.no","937 887 043","https://www.proff.no/selskap/odal-sparebank/sagstua/banker/IFIE69V07ZD","154 508 (Belf8p i 1000) (2024)","293 634 (Belf8p i 1000) (2024)","Banker og kredittforetak","67","2070 Råholt","2026-01-07 09:39:58.972+00",
,,"it.no","IT.no","https://it.no/","it.no","","","","","","0","Gladengveien 1, 0661 Oslo, 0661 Oslo","2026-01-01 09:39:58.119+00",
,,"lofavor.no","LOfavør","https://www.lofavor.no/","lofavor.no","964 422 206","https://www.proff.no/selskap/lofav%C3%B8r-as/oslo/forsikring/IFY6WXQ0ARC","NOK 770 (2024, amounts in 1000 NOK)","NOK 83 082 (2024, amounts in 1000 NOK)","Forsikring","19","Hammersborggata 8, 0181 Oslo","2026-01-02 09:39:58.182+00",
,,"responsivmedia.no","Responsiv Media AS","https://responsivmedia.no","responsivmedia.no","914 513 634","https://www.proff.no/selskap/responsiv-media-as/oslo/designere/IF4H78I009Y","Resultat før skatt 2024 −159 (Beløp i 1000 NOK)","Sum driftsinntekter 2024 7 002 (Beløp i 1000 NOK)","Grafisk design og visuell kommunikasjonsdesign","7","Brobekkveien 80, 0582 Oslo","2026-01-06 09:39:58.434+00",
,,"sofacompany.com","SOFACOMPANY","https://sofacompany.com/nb-no","sofacompany.com","","","","","","0","Leif Tronstadsplass 1, 1337 Sandvika","2026-01-03 09:39:58.32+00",
,,"norskdekommisjonering.no","Norsk nukleær dekommisjonering","www.norskdekommisjonering.no","norskdekommisjonering.no","920 440 754","https://www.proff.no/selskap/norsk-nukle%C3%A6r-dekommisjonering/halden/offentlig-administrasjon/IF808MQ10JX","No data","No data","Offentlig administrasjon","214","Halden","2026-01-05 09:39:58.313+00",
,,"opoint.com","Opoint Norge AS","https://www.opoint.com","opoint.com","936 011 624","https://www.proff.no/selskap/opoint-norge-as/oslo/it-annet/IFH9Z6W10OA","No data","No data","Andre tjenester tilknyttet informasjonsteknologi","0","Nedre Slottsgate 21, 0157 Oslo","2025-12-31 09:39:58.37+00",
,,"orklait.no","Orkla IT AS","https://www.orklait.no/","orklait.no","991 742 255","https://www.proff.no/selskap/orkla-it-as/oslo/it-service-og-vedlikehold/IGEGH7Z0C7V","Resultat fF8r skatt 2024: 30 661 (BelF8p i 1000)","Sum driftsinntekter 2024: 804 877 (BelF8p i 1000)","Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av IT-systemer; IT-service og vedlikehold; IT-konsulenter og rE5dgivning","122","Drammensveien 149, 0277 Oslo","2026-01-05 09:39:58.313+00",
,,"fonngroup.com","Fonn Group","https://fonngroup.com","fonngroup.com","916 913 370","https://www.proff.no/selskap/fonn-group-as/bergen/dataprogramvare-og-utvikling/IF5WMVU009O","NOK -17 564 (2024)","NOK 11 330 (2024)","Dataprogramvare og -utvikling","8","Lars Hilles gate 30, 5008 Bergen","2026-01-06 09:39:58.434+00",
,,"tizir.co.uk","INEOS Tyssedal AS","http://www.tizir.co.uk/projects-operations/tyssedal-tio2/","tizir.co.uk","934 505 557","https://www.proff.no/selskap/ineos-tyssedal-as/-/-/934505557","NOK -13,531,000 (2024)","NOK 2,127,232,000 (2024)","Metaller og metallvarer, Produsenter, Metaller og metallvarer - produksjon, Jern, stål og metaller","233","5770 Tyssedal","2026-01-03 09:39:58.32+00",
,,"moller.no","Møller Digital","https://moller.no/no/tjenester/teknologi","moller.no","918 320 547","https://www.proff.no/selskap/m%C3%B8ller-digital-as/oslo/it-konsulenter-og-r%C3%A5dgivning/IF6QSO303DC","NOK -63 317 000 (2024)","NOK 448 605 000 (2024)","IT-konsulenter og rådgivning, Konsulenter","81","Frysjaveien 31, 0884 Oslo","2026-01-06 09:39:58.434+00",
,,"securities.clarksons.com","Clarksons Securities","securities.clarksons.com","securities.clarksons.com","942 274 238","https://www.proff.no/selskap/clarksons-platou-securities-as/oslo/finans/IFL07GE0RSY","57 797 (Belp i 1000) (2024)","381 311 (Belp i 1000) (2024)","Verdipapirmegling","42","Munkedamsveien 62C, 0270 Oslo","2025-12-30 09:39:58.05+00",
,,"g2ocean.com","G2 OCEAN AS","https://www.g2ocean.com/career/","g2ocean.com","918685677","https://www.proff.no/selskap/g2-ocean-as/bergen/gods-og-varetransport/IF6YMEL10NR","USD −63 (2024) (Beløp i 1000 USD)","USD 1,380,779 (2024) (Beløp i 1000 USD)","Gods- og varetransport","58","Grieg Gaarden, C. Sundtsgate 17, 5004 Bergen","2026-01-06 09:39:58.434+00",
,,"devoteam.com","Devoteam er et av Norges ledende konsulentselskaper innen digital transformasjon. Vi bistår våre kunder fra strategi og design til gjennomføring av komplekse digitale transformasjoner. Vår visjon er å bruke digital teknologi og kunstig intelligens for å effektivisere virksomheter og skape bærekraftige løsninger.","https://www.devoteam.com/no/","devoteam.com","980 172 015","https://www.proff.no/selskap/devoteam-as/oslo/it-konsulenter-og-r%C3%A5dgivning/IG7KHKF03DC","Resultat før skatt2024 3 822","Sum driftsinntekter2024 193 208","Tjenesteyting i forbindelse med utnyttelse av moderne informasjonsteknologi, telekommunikasjon, administrasjonstjenester og øvrig konsulentvirksomhet","85","Tollbugata 24, 0157 Oslo","2025-12-31 09:39:58.37+00",
,,"huseby.no","Fredrikstad Interiørstudio AS","https://huseby.no/","huseby.no","","","","","","0","Dikeveien 41, 1661 Rolvsøy","2026-01-05 09:39:58.313+00",
,,"saganews.com","Saga (part of Fonn Group)","https://saganews.com","saganews.com","921430027","https://www.proff.no/selskap/saga-media-tech-as/bergen/dataprogramvare-og-utvikling/IF8LFYJ009O","212 403 (2024, amounts in 1,000 NOK)","20 544 (2024, amounts in 1,000 NOK)","Dataprogrammeringstjenester","12","Lars hilles gate 30, 5008 Bergen","2026-01-07 09:39:58.972+00",
,,"bos.no","Bertel O. Steen AS","bos.no","bos.no","916 218 753","https://www.proff.no/selskap/bertel-o-steen-as/l%C3%B8renskog/biler-og-kj%C3%B8ret%C3%B8y/IF5HQWX0CUX","-93 653 (1000 NOK, 2024)","8 633 542 (1000 NOK, 2024)","Biler og kjøretøy, Grossister, Bildeler og -rekvisita - Agentur og en gros","471","Solheimveien 7, 1461 Lørenskog","2026-01-05 09:39:58.313+00",
,,"321.no","TRETOEN AS","http://321.no","321.no","922 425 620","https://www.proff.no/selskap/tretoen-as/hamar/dataprogramvare-og-utvikling/IF96S5W009O","2024 643 (Belp i 1000, NOK)","2024 21 813 (Belp i 1000, NOK)","Dataprogrammeringstjenester","14","Strandgata 31, 2317 Hamar","2025-12-30 09:39:58.05+00",
,,"valle-sparebank.no","Valle Sparebank","www.valle-sparebank.no","valle-sparebank.no","937 893 922","https://www.proff.no/selskap/valle-sparebank/valle/banker/IFIEBKY07ZD","NOK 35 341 (Resultat ff8r skatt 2024; amounts on Proff are in 1000 NOK)","NOK 71 766 (Sum driftsinntekter 2024; amounts on Proff are in 1000 NOK)","Banker, Finans","20","Nordibf8vegen 143, 4747 Valle","2026-01-03 09:39:58.32+00",
,,"proteria.no","Proteria AS","https://www.proteria.no/","proteria.no","987 667 796","https://www.proff.no/selskap/proteria-as/oslo/dataprogramvare-og-utvikling/IGC15CK009O","Resultat før skatt 2024: 16 575 (Beløp i 1000 NOK)","Sum driftsinntekter 2024: 183 063 (Beløp i 1000 NOK)","Dataprogramvare og -utvikling","20","Busterudkleiva 54, 1782 Halden","2026-01-06 09:39:58.434+00",
,,"nettbil.no","Nettbil","https://www.nettbil.no/#/","nettbil.no","918 437 940","https://www.proff.no/selskap/nettbil-as/oslo/biler-og-kj%C3%B8ret%C3%B8y/IF6TB900CUX","NOK 52,024,000 (2024)","NOK 275,106,000 (2024)","Detaljhandel med motorvogner","102","Lørenfaret 1, Oslo, Norge, 0585 Oslo","2026-01-06 09:39:58.434+00",
,,"teamtailor.com","Advania Norge AS","https://teamtailor.com","teamtailor.com","992009241","https://www.proff.no/selskap/advania-norge-as/oslo/datakommunikasjon-og-nettverk/IGEM789009M","NOK 220 769 (2024, amounts in 1000 NOK)","NOK 2 479 340 (2024, amounts in 1000 NOK)","Datakommunikasjon og -nettverk","712","Pilestredet 33, 0166 Oslo","2026-01-03 09:39:58.32+00",
,,"azets.com","Azets Insight AS","azets.com","azets.com","983 338 917","https://www.proff.no/selskap/azets-insight-as/oslo/regnskapstjenester/IG9GD5X01D0","NOK 226 283 (2024)","NOK 1 569 327 (2024)","Regnskapstjenester","997","0277 Oslo","2026-01-06 09:39:58.434+00",
,,"skytale.no","Skytale AS","https://skytale.no/","skytale.no","930 599 824","https://www.proff.no/selskap/skytale-as/kongsberg/dataprogramvare-og-utvikling/IFE1ZF4009O","NOK 37 (2024)","NOK 2 989 (2024)","Dataprogramvare og -utvikling","12","Sankt Olavs plass 3, 0165 Oslo","2026-01-03 09:39:58.32+00",
,,"sportai.com","SportAI","sportai.com","sportai.com","932 754 843","https://www.proff.no/selskap/sport-ai-as/oslo/dataprogramvare-og-utvikling/IFFC68R009O","-12 858 (Belp i 1000) (2024)","251 (Beløp i 1000) - Sum driftsinntekter 2024","Dataprogrammeringstjenester","8","Oslo","2026-01-08 09:39:58.494+00",
,,"haproelectronics.no","Hapro Electronics AS","https://haproelectronics.no/","haproelectronics.no","918 684 735","https://www.proff.no/selskap/hapro-electronics-as/jaren/datamaskiner-og-utstyr-produksjon/IF6YLOF10MK","NOK 52 273 (2024, amounts in 1000 NOK)","NOK 1 044 249 (2024, amounts in 1000)","Produksjon av elektroniske komponenter","395","Mohagasvingen 8, 2770 Jaren","2026-01-09 09:39:58.459+00",
,,"bmkgenetics.com","Benchmark Genetics Norway AS","https://www.bmkgenetics.com/","bmkgenetics.com","983 506 925","https://www.proff.no/selskap/benchmark-genetics-norway-as/bergen/fiskeoppdrett-og-utstyr/IG9JYST07TC","Resultat før skatt 45 883 (Beløp i 1000, 2024, NOK)","Sum driftsinntekter 335 867 (Beløp i 1000, 2024, NOK)","Tjenester tilknyttet fiske, fangst og akvakultur; Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk; Produksjon av yngel og settefisk i sjø og brakkvann.","49","Bradbenken 1, 5003 Bergen","2026-01-09 09:39:58.459+00",
,,"enkeleksamen.no","EDRUPT AS","https://www.enkeleksamen.no","enkeleksamen.no","918588299","https://www.proff.no/selskap/edrupt-as/oslo/skoler-og-undervisning/IF6WJ9N10KR","7 813 (Beløp i 1000 NOK, 2024)","33 189 (Beløp i 1000 NOK, 2024)","Andre tjenester tilknyttet undervisning ikke nevnt annet sted","41","Pilestredet 15a, 0164 Oslo","2026-01-09 09:39:58.459+00",
,,"k-tech.no","Kongsberg Technology Training Centre AS","https://k-tech.no/","k-tech.no","","","","","","0","Kirkegårdsveien 49, 3616 Kongsberg","2026-01-09 09:39:58.459+00",
,,"diri.ai","Diri AS","diri.ai","diri.ai","925 336 556","https://www.proff.no/selskap/diri-as/gj%C3%B8vik/dataprogramvare-og-utvikling/IFAX698009O","NOK -2 832 000 (2024)","NOK 2 411 000 (2024)","Dataprogrammeringstjenester","5","Gjøvik","2026-01-09 09:39:58.459+00",
,,"martela.com","Martela AS","https://www.martela.com/no","martela.com","","","","","","0","Drammensveien 130, 0277 Oslo","2026-01-08 09:39:58.494+00",
,,"schmidt-kjokken.no","Schmidt Drammen","https://schmidt-kjokken.no/","schmidt-kjokken.no","","","","","","0","Bjørnstjerne Bjørnsons gate 110, 3044 Drammen","2026-01-08 09:39:58.494+00",
,,"smartdok.no","SmartDok AS","https://smartdok.no/","smartdok.no","988 578 932","https://www.proff.no/selskap/smartdok-as/alta/dataprogramvare-og-utvikling/IGCKODW009O","Resultat før skatt 2024 58 653","Sum driftsinntekter 2024 148 142","Dataprogramvare og -utvikling","64","Strandveien 14, 1366 Lysaker","2026-01-08 09:39:58.494+00",
,,"ascan.no","aScan","https://www.ascan.no/about/","ascan.no","922 818 363","https://www.proff.no/selskap/ascan-as/vettre/it-konsulenter-og-r%C3%A5dgivning/IF9F77F03DC","NOK 13,272,000 (2024)","NOK 27,746,000 (2024)","Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av IT-systemer","10","Leangbukta 30 A, 1392 Vettre, 0010 Oslo","2026-01-09 09:39:58.459+00",
,,"jobs.smartrecruiters.com","Sopra Steria","https://jobs.smartrecruiters.com/SopraSteria1/744000074018609-sommerjobb-2026-teknologi","jobs.smartrecruiters.com","910 909 088","https://www.proff.no/selskap/sopra-steria-as/oslo/it-konsulenter-og-r%C3%A5dgivning/IF2BXY803DC","NOK 533,385,000 (2024)","NOK 5,907,157,000 (2024)","IT-konsulenter og rådgivning; Konsulenter; Reklamebyråer","3445","Biskop Gunnerus gate 14A, 0185 Oslo","2026-01-08 09:39:58.494+00",
,,"lyreco.com","Lyreco","https://www.lyreco.com/group/norge/nb/Jobb-hos-Lyreco","lyreco.com","","","","","","0","1473 Lørenskog","2026-01-07 09:39:58.972+00",
,,"moelven.no","Moelven Soknabruket AS","http://www.moelven.no","moelven.no","","","","","","0","Nordmoveien 48, 3534 Sokna","2026-01-07 09:39:58.972+00",
,,"7fjellboligstyling.no","7 FJELL BOLIGSTYLING AS","http://7fjellboligstyling.no","7fjellboligstyling.no","","","","","","0","Hardangervegen 74, 5224 Nesttun","2026-01-09 09:39:58.459+00",
,,"springtimegroup.no","Springtime Group","https://springtimegroup.no/","springtimegroup.no","918 036 768","https://www.proff.no/selskap/springtime-group-as/oslo/reiselivstjenester/IF6KPPC07RK","NOK 4 407 000 (2024)","NOK - (2024)","Aktiviteter utført av utflukts- og eventarrangører","0","Nydalsveien 38, 0484 Oslo","2026-01-08 09:39:58.494+00",
,,"ikt-agder.no","IKT AGDER IKS","https://www.ikt-agder.no/","ikt-agder.no","985 359 385","https://www.proff.no/selskap/ikt-agder-iks/arendal/offentlig-administrasjon/IGANO6110JX","Resultat før skatt 2018 3 (Beløp i 1000)","Sum driftsinntekter 2018 5 570 (Beløp i 1000)","Generell offentlig administrasjon","104","Ragnvald Blakstads vei 1, 4838 Arendal","2026-01-09 09:39:58.459+00",
,,"drive.no","Drive Mobility AS","https://www.drive.no/","drive.no","","","","","","0","Rosenkrantz gate 15, 0267 Oslo","2026-01-08 09:39:58.494+00",
,,"coreav.no","Core AV AS","https://www.coreav.no/","coreav.no","","","","","","0","Fabrikkgaten 5, 5059 Bergen","2026-01-08 09:39:58.494+00",
,,"lumic.no","Lumic AS","https://lumic.no","lumic.no","","","","","","0","Kvernatunvegen 3, 5347 Ågotnes","2026-01-08 09:39:58.494+00",
,,"lawo.no","LAWO CLASSICS AS","https://www.lawo.no/","lawo.no","","","","","","0","Myrens Verksted 3D, 0476 Oslo","2026-01-09 09:39:58.459+00",
,,"auk.no","Auk","auk.no","auk.no","918 679 677","https://www.proff.no/selskap/auk-sa/-/-/918679677","−56 (Beløp i 1000 NOK) (2018)","206 (Beløp i 1000 NOK) (2018)","Aktiviteter i næringslivs- og arbeidsgiverorganisasjoner","0","Hegra","2026-01-09 09:39:58.459+00",
,,"spk.no","Statens pensjonskasse","http://www.spk.no","spk.no","982583462","https://www.proff.no/selskap/statens-pensjonskasse/oslo/offentlig-administrasjon/IG4BHW310JX","No data","No data","Administrasjon av trygdeordninger underlagt offentlig forvaltning","486","Verkstedveien 1, 0277 Oslo","2026-01-09 09:39:58.459+00",
