"Rows from: Konfitech Targets - Nikolai - 2nd and 3rd connections Norway relevant","id","company_key","name","domain","clean_domain","orgnr","proff_url","profit_before_tax","turnover","industry","company_size","location","created_at","updated_at"
,,"Intuvio","Intuvio","","",,,,,"Business Consulting and Services","56","Norway",,
,,"volue.com","Volue","www.volue.com","volue.com",,,,,"Information Technology & Services","660","Oslo, Oslo, Norway",,
,,"aspidaforsikring.no","Aspida Forsikring As","aspidaforsikring.no","aspidaforsikring.no",,,,,"Insurance","2","Oslo, Oslo, Norway",,
,,"poLight ASA","poLight ASA","","",,,,,"","0","",,
,,"elera.capital","Elera Capital Partners","www.elera.capital","elera.capital",,,,,"Investment Management","3","",,
,,"leabank.no","Lea Bank","www.leabank.no","leabank.no",,,,,"Banking","77","Gothenburg, Västra Götaland County, Sweden",,
,,"Edge8","Edge8","","",,,,,"Technology, Information and Internet","1","",,
,,"elinorbatteries.com","Elinor Batteries","www.elinorbatteries.com","elinorbatteries.com",,,,,"Renewable Energy Power Generation","11","Orkanger/Fannrem, Trøndelag, Norway",,
,,"Robotic Innovation","Robotic Innovation","","",,,,,"","0","",,
,,"infotechtion.com","Infotechtion","www.infotechtion.com","infotechtion.com",,,,,"IT Services and IT Consulting","67","London, England, United Kingdom",,
,,"morrowbatteries.com","Morrow Batteries","www.morrowbatteries.com","morrowbatteries.com",,,,,"Appliances, Electrical, and Electronics Manufacturing","190","Oslo, Oslo, Norway",,
,,"wistlastbuss.no","Wist Last & Buss As","www.wistlastbuss.no","wistlastbuss.no",,,,,"Motor Vehicle Manufacturing","85","Hjelmeland, Rogaland, Norway",,
,,"ftf.no","Folketrygdfondet","www.ftf.no","ftf.no",,,,,"Investment Management","59","Gamle Oslo, Oslo, Norway",,
,,"scaberia.com","Scaberia","www.scaberia.com","scaberia.com",,,,,"Business Consulting and Services","2","Oslo, Oslo, Norway",,
,,"Lyse Energi AS","Lyse Energi AS","","",,,,,"","0","",,
,,"sagalegal.io","Saga","sagalegal.io","sagalegal.io",,,,,"Software Development","40","Amsterdam, North Holland, Netherlands",,
,,"acegame.app","Acegame","www.acegame.app","acegame.app",,,,,"Technology, Information and Internet","5","",,
,,"netthandelsgruppen.no","Netthandelsgruppen As","www.netthandelsgruppen.no","netthandelsgruppen.no",,,,,"Retail","54","Oslo, Oslo, Norway",,
,,"nonspace.no","Nonspace","www.nonspace.no","nonspace.no",,,,,"Business Consulting and Services","22","Norway",,
,,"refapp.com","Refapp","www.refapp.com","refapp.com",,,,,"Information Services","36","Inom Vallgraven, Västra Götaland County, Sweden",,
,,"brreg.no","Brønnøysundregistrene","www.brreg.no","brreg.no",,,,,"Government Administration","326","Brønnøysund, Nordland, Norway",,
,,"proquri.com","Proquri","proquri.com","proquri.com",,,,,"Technology, Information and Internet","1","Oslo, Oslo, Norway",,
,,"Stripe Media AS","Stripe Media AS","","",,,,,"","0","",,
,,"bospower.com","Bos Power","www.bospower.com","bospower.com",,,,,"Machinery Manufacturing","109","Bergen, Vestland, Norway",,
,,"strex.no","Strex As","strex.no","strex.no",,,,,"Financial Services","28","Oslo, Oslo, Norway",,
,,"dodsdivingleague.com","Døds Diving League","www.dodsdivingleague.com","dodsdivingleague.com",,,,,"Spectator Sports","10","Oslo, Oslo, Norway",,
,,"blake.no","Blake And Friends","www.blake.no","blake.no",,,,,"Design Services","9","Oslo, Oslo, Norway",,
,,"nordiapay.no","Nordia Payment Service As","www.nordiapay.no","nordiapay.no",,,,,"Financial Services","11","Oslo, Oslo, Norway",,
,,"audsynn.com","Audsynn As","www.audsynn.com","audsynn.com",,,,,"Business Consulting and Services","2","Bergen, Vestland, Norway",,
,,"exotek.no","Exotek","www.exotek.no","exotek.no",,,,,"Motor Vehicle Manufacturing","16","Oslo, Oslo, Norway",,
,,"Deva Gruppen AS","Deva Gruppen AS","","",,,,,"","0","",,
,,"ivolv.no","Ivolv","ivolv.no","ivolv.no",,,,,"Computer and Network Security","26","Norway",,
,,"okonomibistand.no","Tosi Invest As","www.okonomibistand.no","okonomibistand.no",,,,,"","1","Molde, Møre og Romsdal, Norway",,
,,"Bjarøy Kapital","Bjarøy Kapital","","",,,,,"","0","",,
,,"FOSS AS Fiberoptisk Systemsalg","FOSS AS Fiberoptisk Systemsalg","","",,,,,"","0","",,
,,"Aker Carbon Capture Asa","Aker Carbon Capture Asa","","",,,,,"Environmental Services","2","",,
,,"agaia.no","Agaia","www.agaia.no","agaia.no",,,,,"Construction","120","Drammen, Viken, Norway",,
,,"uwork.no","Uwork.No","uwork.no","uwork.no",,,,,"Staffing and Recruiting","58","Oslo, Oslo, Norway",,
,,"easyx.no","Easyx","www.easyx.no","easyx.no",,,,,"Industrial Automation","13","Bergen, Vestland, Norway",,
,,"marinehybridsolutions.no","Marine Hybrid Solutions","marinehybridsolutions.no","marinehybridsolutions.no",,,,,"Maritime Transportation","10","Horten, Vestfold og Telemark, Norway",,
,,"ezysone.com","Ezysone","www.ezysone.com","ezysone.com",,,,,"Engineering Services","1","",,
,,"statsforvaltaren.no","Statsforvaltaren I Vestland","www.statsforvaltaren.no","statsforvaltaren.no",,,,,"Government Administration","105","Norway",,
,,"nodepharma.no","Node Pharma","www.nodepharma.no","nodepharma.no",,,,,"Biotechnology Research","5","Oslo, Oslo, Norway",,
,,"The Maritime Oslofjord Alliance","The Maritime Oslofjord Alliance","","",,,,,"","0","",,
,,"AFI MARITIME AS","AFI MARITIME AS","","",,,,,"","0","",,
,,"kiona.com","Kiona","www.kiona.com","kiona.com",,,,,"Software Development","184","Trondheim, Trøndelag, Norway",,
,,"beyourbest.com","Be Your Best","www.beyourbest.com","beyourbest.com",,,,,"IT Services and IT Consulting","26","Gamle Oslo, Oslo, Norway",,
,,"gressgruppen.com","Gress Gruppen As","www.gressgruppen.com","gressgruppen.com",,,,,"Transportation, Logistics, Supply Chain and Storage","13","Oslo, Oslo, Norway",,
,,"task.no","Task","task.no","task.no",,,,,"E-Learning Providers","24","Oslo, Oslo, Norway",,
,,"stressman.no","Stressman Engineering","www.stressman.no","stressman.no",,,,,"Oil and Gas","17","Porsgrunn/Skien, Vestfold og Telemark, Norway",,
,,"teamnorso.com","Team Norso","www.teamnorso.com","teamnorso.com",,,,,"Professional Training and Coaching","8","Trondheim, Trøndelag, Norway",,
,,"gsmtowers.com","Gsm Towers","www.gsmtowers.com","gsmtowers.com",,,,,"Telecommunications","31","Sandefjord, Vestfold og Telemark, Norway",,
,,"Worldwiders Global Recruitment","Worldwiders Global Recruitment","","",,,,,"Staffing and Recruiting","18","Oslo, Oslo, Norway",,
,,"origo-solutions.com","Origo Solutions As","www.origo-solutions.com","origo-solutions.com",,,,,"Automation Machinery Manufacturing","111","Kristiansand, Agder, Norway",,
,,"hafslund.no","Hafslund","hafslund.no","hafslund.no",,,,,"Renewable Energy Power Generation","929","Oslo, Oslo, Norway",,
,,"oslonyehoyskole.no","Oslo Nye Høyskole","oslonyehoyskole.no","oslonyehoyskole.no",,,,,"Higher Education","221","Oslo, Oslo, Norway",,
,,"norskbrannvern.no","Norsk Brannvern","www.norskbrannvern.no","norskbrannvern.no",,,,,"Security and Investigations","36","Drammen, Viken, Norway",,
,,"aafk.no","Aalesunds Fk","www.aafk.no","aafk.no",,,,,"Spectator Sports","31","Ålesund, Møre og Romsdal, Norway",,
,,"adseo.no","Adseo As","www.adseo.no","adseo.no",,,,,"Advertising Services","17","Norway",,
,,"youwell.no","Youwell As","www.youwell.no","youwell.no",,,,,"Hospitals and Health Care","20","Bergen, Vestland, Norway",,
,,"playfinity.com","Playfinity As","playfinity.com","playfinity.com",,,,,"Mobile Gaming Apps","7","Oslo, Oslo, Norway",,
,,"fortified.no","Fortified Technologies","fortified.no","fortified.no",,,,,"Computer and Network Security","3","Oslo, Oslo, Norway",,
,,"glastad.no","Glastad","www.glastad.no","glastad.no",,,,,"Investment Management","14","Farsund, Agder, Norway",,
,,"noriginmedia.com","Norigin Media","www.noriginmedia.com","noriginmedia.com",,,,,"IT Services and IT Consulting","30","Gamle Oslo, Oslo, Norway",,
,,"vestre.com","Vestre","www.vestre.com","vestre.com",,,,,"Manufacturing","113","Frogner, Oslo, Norway",,
,,"ameta.no","Ameta","www.ameta.no","ameta.no",,,,,"Software Development","11","Kristiansand, Agder, Norway",,
,,"Executive Advisors","Executive Advisors","","",,,,,"","0","",,
,,"bagid.com","Bagid","www.bagid.com","bagid.com",,,,,"Consumer Electronics","9","Ålesund, Møre og Romsdal, Norway",,
,,"ikm.com","Ikm Group","www.ikm.com","ikm.com",,,,,"Oil and Gas","129","Norway",,
,,"renovasjonen.no","Renovasjonen Iks","renovasjonen.no","renovasjonen.no",,,,,"Waste Collection","55","Norway",,
,,"verdant.no","Verdant As","www.verdant.no","verdant.no",,,,,"Personal Care Product Manufacturing","21","Norway",,
,,"bilfinger.com","Bilfinger Nordic Region","www.bilfinger.com","bilfinger.com",,,,,"Commercial and Industrial Machinery Maintenance","1349","Porsgrunn/Skien, Vestfold og Telemark, Norway",,
,,"tltinstitute.com","Tlt Institute","www.tltinstitute.com","tltinstitute.com",,,,,"Higher Education","1","",,
,,"opusdental.com","Opus Systemer As","www.opusdental.com","opusdental.com",,,,,"Software Development","33","Drammen, Viken, Norway",,
,,"bama.no","Bama Gruppen As","www.bama.no","bama.no",,,,,"Food and Beverage Services","958","Gamle Oslo, Oslo, Norway",,
,,"gen2energy.com","Gen2 Energy","gen2energy.com","gen2energy.com",,,,,"Renewable Energy Semiconductor Manufacturing","23","Horten, Vestfold og Telemark, Norway",,
,,"Bedrock","Bedrock","","",,,,,"Technology, Information and Internet","5","",,
,,"pointtaken.no","Point Taken As","www.pointtaken.no","pointtaken.no",,,,,"IT Services and IT Consulting","76","Oslo, Oslo, Norway",,
,,"Clarksons Securities AS","Clarksons Securities AS","","",,,,,"","0","",,
,,"lexit.no","Lexit Group Norway As","www.lexit.no","lexit.no",,,,,"IT Services and IT Consulting","74","Jessheim, Viken, Norway",,
,,"mekle.no","Mekle","www.mekle.no","mekle.no",,,,,"Alternative Dispute Resolution","27","Oslo, Oslo, Norway",,
,,"loyco.io","Loyco","www.loyco.io","loyco.io",,,,,"Software Development","16","Bergen, Vestland, Norway",,
,,"r2n.no","R2N - Relocate To Norway","www.r2n.no","r2n.no",,,,,"Human Resources Services","3","Oslo, Oslo, Norway",,
,,"w5solutions.com","W5 Solutions","www.w5solutions.com","w5solutions.com",,,,,"Defense and Space Manufacturing","96","Stockholm, Stockholm County, Sweden",,
,,"skygruppen.no","Skygruppen","www.skygruppen.no","skygruppen.no",,,,,"Financial Services","21","Norway",,
,,"ptno.no","Persontransport Norge As","www.ptno.no","ptno.no",,,,,"Shuttles and Special Needs Transportation Services","16","Oslo, Oslo, Norway",,
,,"Swipload","Swipload","","",,,,,"IT Services and IT Consulting","14","Kristiansand, Agder, Norway",,
,,"eikaokonomi.no","Eika Økonomi","www.eikaokonomi.no","eikaokonomi.no",,,,,"Accounting","11","Oslo, Oslo, Norway",,
,,"kahoot.com","Kahoot!","kahoot.com","kahoot.com",,,,,"E-Learning Providers","521","Oslo, Oslo, Norway",,
,,"kulturdirektoratet.no","Kulturdirektoratet","kulturdirektoratet.no","kulturdirektoratet.no",,,,,"Government Administration","119","Oslo, Oslo, Norway",,
,,"Northshore AS","Northshore AS","","",,,,,"","0","",,
,,"orklafoods.no","Orkla Foods Norge As","www.orklafoods.no","orklafoods.no",,,,,"Food and Beverage Manufacturing","676","Oslo, Oslo, Norway",,
,,"bad.no","Bad.No","bad.no","bad.no",,,,,"Retail Building Materials and Garden Equipment","12","Bergen, Vestland, Norway",,
,,"Change Com AS","Change Com AS","","",,,,,"","0","",,
,,"defendo.no","Defendo As","www.defendo.no","defendo.no",,,,,"Wholesale","6","Oslo, Oslo, Norway",,
,,"retura.no","Retura","www.retura.no","retura.no",,,,,"Environmental Services","69","Oslo, Oslo, Norway",,
,,"elcamino.no","El Camino As","elcamino.no","elcamino.no",,,,,"Restaurants","17","Oslo, Oslo, Norway",,
,,"klikk.com","Klikk.Com","klikk.com","klikk.com",,,,,"IT Services and IT Consulting","2","Eiganes og Våland, Rogaland, Norway",,
,,"Gannet Marine Group","Gannet Marine Group","","",,,,,"Shipbuilding","7","Fredrikstad, Viken, Norway",,
,,"Pals As","Pals As","","",,,,,"Food and Beverage Services","42","Drammen, Viken, Norway",,
,,"bandak.no","Bandak As","www.bandak.no","bandak.no",,,,,"Oil and Gas","47","Ulefoss, Vestfold og Telemark, Norway",,
,,"raalabs.com","Raa Labs","www.raalabs.com","raalabs.com",,,,,"Maritime Transportation","28","Oslo, Oslo, Norway",,
,,"nikkelverk.no","Glencore Nikkelverk As","www.nikkelverk.no","nikkelverk.no",,,,,"Mining","158","Kristiansand, Agder, Norway",,
,,"tunable.com","Tunable As","www.tunable.com","tunable.com",,,,,"Climate Technology Product Manufacturing","29","Oslo, Oslo, Norway",,
,,"technia.com","Technia","www.technia.com","technia.com",,,,,"IT Services and IT Consulting","536","Stockholm, Stockholm County, Sweden",,
,,"dynavec.no","Dynavec As","www.dynavec.no","dynavec.no",,,,,"Renewables & Environment","7","Trondheim, Trøndelag, Norway",,
,,"chilimobil.no","Chilimobil As","www.chilimobil.no","chilimobil.no",,,,,"Telecommunications","3","Bergen, Vestland, Norway",,
,,"mvrck.info","Mvrck As","mvrck.info","mvrck.info",,,,,"Venture Capital and Private Equity Principals","2","",,
,,"kiltersystems.com","Kilter","kiltersystems.com","kiltersystems.com",,,,,"Farming","50","Nordre Follo, Viken, Norway",,
,,"sirken.no","Sirken","www.sirken.no","sirken.no",,,,,"Building Materials","8","Trondheim, Trøndelag, Norway",,
,,"polarkonsult.com","Polarkonsult As","www.polarkonsult.com","polarkonsult.com",,,,,"Shipbuilding","38","Harstad, Troms og Finnmark, Norway",,
,,"cchange.no","Cchange - Transformation In A Changing Climate","cchange.no","cchange.no",,,,,"Business Consulting and Services","10","Oslo, Oslo, Norway",,
,,"abelhealth.no","Abel","www.abelhealth.no","abelhealth.no",,,,,"Technology, Information and Internet","110","Tromsø, Troms og Finnmark, Norway",,
,,"dogn.com","Døgn","www.dogn.com","dogn.com",,,,,"Public Relations and Communications Services","11","Oslo, Oslo, Norway",,
,,"Myvoice.Ai","Myvoice.Ai","","",,,,,"Software Development","10","London, England, United Kingdom",,
,,"biosort.no","Biosort As","www.biosort.no","biosort.no",,,,,"Automation Machinery Manufacturing","21","Norway",,
,,"circularnorway.no","Circularnorway","www.circularnorway.no","circularnorway.no",,,,,"IT Services and IT Consulting","8","Oslo, Oslo, Norway",,
,,"shaarp.no","Shaarp Executive Search And Management","shaarp.no","shaarp.no",,,,,"Business Consulting and Services","3","Oslo, Oslo, Norway",,
,,"Ryde Technology","Ryde Technology","","",,,,,"Consumer Services","196","",,
,,"blinq.no","Blinq As","www.blinq.no","blinq.no",,,,,"IT Services and IT Consulting","63","Oslo, Oslo, Norway",,
,,"kelpinor.no","Kelpinor","www.kelpinor.no","kelpinor.no",,,,,"Farming","8","Inndyr, Nordland, Norway",,
,,"fortytwo.io","Fortytwo","www.fortytwo.io","fortytwo.io",,,,,"IT Services and IT Consulting","36","Bergen, Vestland, Norway",,
,,"hoganasborgestad.com","Höganäs Borgestad","www.hoganasborgestad.com","hoganasborgestad.com",,,,,"Clay and Refractory Products Manufacturing","155","Gävle, Gävleborg County, Sweden",,
,,"C-Loop a Wilhelmsen venturecompany","C-Loop a Wilhelmsen venturecompany","","",,,,,"","0","",,
,,"like-it.no","Like It As","www.like-it.no","like-it.no",,,,,"IT Services and IT Consulting","10","",,
,,"intoto.io","Intoto As","intoto.io","intoto.io",,,,,"Environmental Services","9","Liknes, Agder, Norway",,
,,"northbook.no","Northbook","www.northbook.no","northbook.no",,,,,"Marketing Services","2","Oslo, Oslo, Norway",,
,,"eosenergi.no","Eos Energi As","eosenergi.no","eosenergi.no",,,,,"Services for Renewable Energy","2","",,
,,"hi.no","Havforskningsinstituttet","www.hi.no","hi.no",,,,,"Research Services","898","Bergen, Vestland, Norway",,
,,"artisti.no","Artisti As","www.artisti.no","artisti.no",,,,,"Advertising Services","52","Oslo, Oslo, Norway",,
,,"spense.no","Spense As","www.spense.no","spense.no",,,,,"Technology, Information and Internet","20","Oslo, Oslo, Norway",,
,,"onics.com","Onics","www.onics.com","onics.com",,,,,"Information Technology & Services","63","Aarhus, Central Denmark Region, Denmark",,
,,"brimexplorer.com","Brim Explorer","www.brimexplorer.com","brimexplorer.com",,,,,"Travel Arrangements","42","Oslo, Oslo, Norway",,
,,"Catchwise","Catchwise","","",,,,,"Technology, Information and Internet","6","Oslo, Oslo, Norway",,
,,"salt.no","Saltimport","salt.no","salt.no",,,,,"Wholesale Import and Export","22","Bergen, Vestland, Norway",,
,,"beaufort.io","Beaufort Solutions","www.beaufort.io","beaufort.io",,,,,"IT Services and IT Consulting","4","Oslo, Oslo, Norway",,
,,"prototypelabs.net","Prototypelabs Network As","www.prototypelabs.net","prototypelabs.net",,,,,"Software Development","2","Oslo, Oslo, Norway",,
,,"h2carrier.com","H2Carrier","www.h2carrier.com","h2carrier.com",,,,,"Renewable Energy Power Generation","7","Norway",,
,,"tpaccurate.com","Tp Accurate","tpaccurate.com","tpaccurate.com",,,,,"Financial Services","4","Oslo, Oslo, Norway",,
,,"sekoya.no","Sekoya","sekoya.no","sekoya.no",,,,,"Health and Human Services","8","Oslo, Oslo, Norway",,
,,"akerbiomarine.com","Aker Biomarine Asa","www.akerbiomarine.com","akerbiomarine.com",,,,,"Biotechnology Research","268","Norway",,
,,"evyon.com","Evyon","www.evyon.com","evyon.com",,,,,"Electrical Equipment Manufacturing","20","Oslo, Oslo, Norway",,
,,"havguard.com","Havguard As","www.havguard.com","havguard.com",,,,,"Technology, Information and Internet","7","Oslo, Oslo, Norway",,
,,"hyrex.no","Hyrex As","www.hyrex.no","hyrex.no",,,,,"Renewable Energy Equipment Manufacturing","12","Tønsberg, Vestfold og Telemark, Norway",,
,,"skyfri.com","Skyfri","www.skyfri.com","skyfri.com",,,,,"Services for Renewable Energy","215","Oslo, Oslo, Norway",,
,,"thehandy.com","Ohdoki","www.thehandy.com","thehandy.com",,,,,"Retail Health and Personal Care Products","21","Oslo, Oslo, Norway",,
,,"elv.tech","Elv","elv.tech","elv.tech",,,,,"IT Services and IT Consulting","12","Oslo, Oslo, Norway",,
,,"aclima.com","Aclima","www.aclima.com","aclima.com",,,,,"Sporting Goods Manufacturing","33","Noresund, Viken, Norway",,
,,"connectmyapps.com","Connectmyapps","www.connectmyapps.com","connectmyapps.com",,,,,"Software Development","17","Oslo, Oslo, Norway",,
,,"prei.no","Prosper Eiendom As","www.prei.no","prei.no",,,,,"Real Estate","1","Bergen, Vestland, Norway",,
,,"heimstadenbostad.com","Heimstaden Group","www.heimstadenbostad.com","heimstadenbostad.com",,,,,"Real Estate","1045","Malmo, Skåne County, Sweden",,
,,"mediebyraaforeningen.no","Mediebyråforeningen","mediebyraaforeningen.no","mediebyraaforeningen.no",,,,,"Advertising Services","3","Oslo, Oslo, Norway",,
,,"papirfly.com","Papirfly","www.papirfly.com","papirfly.com",,,,,"Software Development","176","Oslo, Oslo, Norway",,
,,"apps.no","Apps As","apps.no","apps.no",,,,,"IT Services and IT Consulting","3","Oslo, Oslo, Norway",,
,,"turbulentflux.com","Turbulent Flux","www.turbulentflux.com","turbulentflux.com",,,,,"Oil and Gas","9","Oslo, Oslo, Norway",,
,,"meetingdecisions.com","Decisions","www.meetingdecisions.com","meetingdecisions.com",,,,,"Software Development","79","Oslo, Oslo, Norway",,
,,"onboardnorway.com","Onboard Norway As","www.onboardnorway.com","onboardnorway.com",,,,,"Human Resources Services","19","Trondheim Region",,
,,"greenpowerhub.com","Greenpowerhub","www.greenpowerhub.com","greenpowerhub.com",,,,,"Renewable Energy Semiconductor Manufacturing","11","Bergen, Vestland, Norway",,
,,"maritimeoptima.com","Maritime Optima - Maritime Intelligence At Your Fingertips","www.maritimeoptima.com","maritimeoptima.com",,,,,"Software Development","33","Oslo, Oslo, Norway",,
,,"smør.studio","Smør","smør.studio","smør.studio",,,,,"Technology, Information and Media","8","Oslo, Oslo, Norway",,
,,"airmine.ai","Airmine","www.airmine.ai","airmine.ai",,,,,"Data Infrastructure and Analytics","11","Oslo, Oslo, Norway",,
,,"diffia.com","Diffia","www.diffia.com","diffia.com",,,,,"Hospitals and Health Care","18","Oslo, Oslo, Norway",,
,,"haugen-gruppen.no","Haugen-Gruppen As Norway","www.haugen-gruppen.no","haugen-gruppen.no",,,,,"Food and Beverage Services","93","Vestby, Viken, Norway",,
,,"logitrans.no","Logi Trans Group","www.logitrans.no","logitrans.no",,,,,"Transportation, Logistics, Supply Chain and Storage","83","Norway",,
,,"ammakaffe.no","Amma Kaffe","www.ammakaffe.no","ammakaffe.no",,,,,"Food and Beverage Services","3","Norway",,
,,"cloudexperts.no","Cloud Experts","www.cloudexperts.no","cloudexperts.no",,,,,"Software Development","6","Norway",,
,,"bpt.no","Billington Process Technology","www.bpt.no","bpt.no",,,,,"Services for Renewable Energy","20","Norway",,
,,"Fenja Biosolutions","Fenja Biosolutions","","",,,,,"Biotechnology Research","2","Oslo, Oslo, Norway",,
,,"agendarisk.no","Agenda Risk","www.agendarisk.no","agendarisk.no",,,,,"Business Consulting and Services","11","Oslo, Oslo, Norway",,
,,"iotsolutions.no","Iot Solutions As","iotsolutions.no","iotsolutions.no",,,,,"Software Development","19","Kristiansand, Agder, Norway",,
,,"capsoltechnologies.com","Capsol Technologies Asa","www.capsoltechnologies.com","capsoltechnologies.com",,,,,"Environmental Services","42","Oslo, Oslo, Norway",,
,,"instabank.no","Instabank Asa","instabank.no","instabank.no",,,,,"Banking","63","Oslo, Oslo, Norway",,
,,"exentric.no","Exentric As","www.exentric.no","exentric.no",,,,,"Oil and Gas","7","Porsgrunn/Skien, Vestfold og Telemark, Norway",,
,,"aws.amazon.com","Amazon Web Services","aws.amazon.com","aws.amazon.com",,,,,"IT Services and IT Consulting","142819","Duvall, Washington, United States",,
,,"Vest Telemark Kraftlag Holding AS","Vest Telemark Kraftlag Holding AS","","",,,,,"","0","",,
,,"visere.no","Visere","www.visere.no","visere.no",,,,,"Staffing and Recruiting","9","Bergen, Vestland, Norway",,
,,"omilon.com","Omilon Group","www.omilon.com","omilon.com",,,,,"IT Services and IT Consulting","19","Gothenburg, Västra Götaland County, Sweden",,
,,"bikefinder.com","Bikefinder","www.bikefinder.com","bikefinder.com",,,,,"Computers and Electronics Manufacturing","10","Norway",,
,,"morenot.com","Mørenot Aquaculture","www.morenot.com","morenot.com",,,,,"Maritime Transportation","63","Ålesund, Møre og Romsdal, Norway",,
,,"lemuzic.no","Le Muzic Systems Coaching","lemuzic.no","lemuzic.no",,,,,"Professional Training and Coaching","1","Nesoddtangen, Viken, Norway",,
,,"oceaninstaller.com","Ocean Installer","oceaninstaller.com","oceaninstaller.com",,,,,"Oil and Gas","345","Stavanger, Rogaland, Norway",,
,,"dekode.no","Dekode","www.dekode.no","dekode.no",,,,,"Internet Publishing","54","Oslo, Oslo, Norway",,
,,"Røykenbadet","Røykenbadet","","",,,,,"","0","",,
,,"zerolytics.com","Zerolytics","zerolytics.com","zerolytics.com",,,,,"Technology, Information and Media","20","Oslo, Oslo, Norway",,
,,"lockton.com","Lockton","www.lockton.com","lockton.com",,,,,"Insurance","13465","United States",,
,,"romerike-krisesenter.no","Romerike Krisesenter Iks","romerike-krisesenter.no","romerike-krisesenter.no",,,,,"Public Health","16","Oslo, Oslo, Norway",,
,,"Fey Consult AS","Fey Consult AS","","",,,,,"","0","",,
,,"consto.no","Consto As","consto.no","consto.no",,,,,"Construction","504","Tromsø, Troms og Finnmark, Norway",,
,,"radargrp.com","Radar","radargrp.com","radargrp.com",,,,,"Information Technology & Services","30","Stockholm, Stockholm County, Sweden",,
,,"eliq.com","Eliq","eliq.com","eliq.com",,,,,"Climate Data and Analytics","58","Gothenburg, Västra Götaland County, Sweden",,
,,"unityarena.no","Unity Arena","www.unityarena.no","unityarena.no",,,,,"Entertainment","19","Norway",,
,,"receipts.no","Receipts As","www.receipts.no","receipts.no",,,,,"IT System Custom Software Development","17","Oslo, Oslo, Norway",,
,,"norkon.net","Norkon","www.norkon.net","norkon.net",,,,,"Software Development","33","Oslo, Oslo, Norway",,
,,"myta.io","Myta","myta.io","myta.io",,,,,"IT Services and IT Consulting","3","Oslo, Oslo, Norway",,
,,"synlighet.no","Synlighet As","www.synlighet.no","synlighet.no",,,,,"Advertising Services","76","Bergen, Vestland, Norway",,
,,"koolit.no","Koolit Consulting","www.koolit.no","koolit.no",,,,,"Business Consulting and Services","1","Oslo, Oslo, Norway",,
,,"culturas.no","Culturas","www.culturas.no","culturas.no",,,,,"Professional Training and Coaching","14","Oslo, Oslo, Norway",,
,,"ocomp.co","Ocomp","www.ocomp.co","ocomp.co",,,,,"Professional Training and Coaching","16","Bergen, Vestland, Norway",,
,,"holocare.com","Holocare As","www.holocare.com","holocare.com",,,,,"Hospitals and Health Care","31","Oslo, Oslo, Norway",,
,,"effektdigital.no","Effekt Digital As","effektdigital.no","effektdigital.no",,,,,"Advertising Services","3","Jessheim, Viken, Norway",,
,,"kontrollelektro.no","Kontroll Elektro As","kontrollelektro.no","kontrollelektro.no",,,,,"Retail Office Equipment","8","Norway",,
,,"frid-iks.no","Frid Iks","frid-iks.no","frid-iks.no",,,,,"IT Services and IT Consulting","136","Sarpsborg, Viken, Norway",,
,,"Reliance Industries Limited","Reliance Industries Limited","","",,,,,"","0","",,
,,"cytovation.com","Cytovation As","www.cytovation.com","cytovation.com",,,,,"Biotechnology Research","12","Bergen, Vestland, Norway",,
,,"vendingrobotics.eu","Vendingrobotics","www.vendingrobotics.eu","vendingrobotics.eu",,,,,"Oil and Gas","9","Karlshus, Viken, Norway",,
,,"Byggmester BOB AS","Byggmester BOB AS","","",,,,,"","0","",,
,,"MATAE AS Bergen og Stavanger","MATAE AS Bergen og Stavanger","","",,,,,"","0","",,
,,"paralov.com","Paralov","paralov.com","paralov.com",,,,,"IT Services and IT Consulting","1","Arendal, Agder, Norway",,
,,"anvil.no","Anvil Asset Advisors","www.anvil.no","anvil.no",,,,,"Real Estate","23","Gamle Oslo, Oslo, Norway",,
,,"microlog.no","Microlog - Smart Payments","www.microlog.no","microlog.no",,,,,"Financial Services","20","Ski, Viken, Norway",,
,,"vb.no","Vb Gruppen","www.vb.no","vb.no",,,,,"Construction","93","Greater Stavanger Region",,
,,"conclude.io","Conclude","conclude.io","conclude.io",,,,,"Software Development","11","Oslo, Oslo, Norway",,
,,"Prosper As","Prosper As","","",,,,,"Financial Services","2","",,
,,"tsgroup.com","Ts Group As","www.tsgroup.com","tsgroup.com",,,,,"Oil and Gas","310","Porsgrunn/Skien, Vestfold og Telemark, Norway",,
,,"asplanviak.no","Asplan Viak As","www.asplanviak.no","asplanviak.no",,,,,"Civil Engineering","1177","Norway",,
,,"beha-hedo.com","Beha-Hedo Marine As","www.beha-hedo.com","beha-hedo.com",,,,,"Appliances, Electrical, and Electronics Manufacturing","4","",,
,,"Nudge","Nudge","","",,,,,"Technology, Information and Internet","7","London, England, United Kingdom",,
,,"fenixrpr.com","Fenix Repower","www.fenixrpr.com","fenixrpr.com",,,,,"Renewable Energy Power Generation","15","Norway",,
,,"azets.com","Azets","www.azets.com","azets.com",,,,,"Accounting","6147","London, England, United Kingdom",,
,,"b2b.no","B2B Executive Search & Rekruttering As","www.b2b.no","b2b.no",,,,,"Staffing and Recruiting","10","Oslo, Oslo, Norway",,
,,"sekkingstad.no","Sekkingstad As","www.sekkingstad.no","sekkingstad.no",,,,,"Food and Beverage Manufacturing","43","Norway",,
